,imdb_id,title,plot,type,rated,year,released_at,added_at,runtime,genre,director,writer,actors,language,country,awards,metascore,imdb_rating,imdb_votes,production_budget,domestic_gross,worldwide_gross,distributor,mpaa_rating,matched_profit_indicator,Network,Critic Score,Audience Score,tv_link,nob_audience,Rating,Review_audience,nob_critics,Sentiment,Review_critics,matched_audience_indicator,matched_critics_indicator,matched_all_review_indicator
839,tt0076363,The Many Adventures of Winnie the Pooh,"In this collection of animated shorts based on the stories and characters by A.A. Milne, Winnie the Pooh, a honey-loving teddy bear, embarks on some eccentric adventures.",movie,G,1977,11 Mar 1977,"November 12, 2019",74 min,"Animation, Adventure, Comedy, Family, Musical","John Lounsbery, Wolfgang Reitherman, Ben Sharpsteen","A.A. Milne (books), Larry Clemmons (story), Ralph Wright (story), Vance Gerry (story), Xavier Atencio (story), Ken Anderson (story), Julius Svendsen (story), Ted Berman (story), Eric Cleworth (story), Winston Hibler (story supervisor ""Blustery Day"")","Sebastian Cabot, Junius Matthews, Barbara Luddy, Howard Morris",English,USA,1 nomination.,,7.6,"31,065",,,,,,0,,,,,,,,,,,,,
840,tt0066728,The Million Dollar Duck,"Professor Dooley takes home a duck from his research laboratory as a pet for his son, but soon finds out that it lays golden eggs.",movie,G,1971,30 Jun 1971,"November 12, 2019",89 min,"Comedy, Family, Sci-Fi",Vincent McEveety,"Ted Key (story), Roswell Rogers","Dean Jones, Sandy Duncan, Joe Flynn, Tony Roberts",English,USA,,45.0,5.9,"1,886",,,,,,0,,,,,,,,,,,,,
841,tt2490352,The Mistle-Tones,A talented singer forms a musical group and challenges her rivals to a competition on Christmas Eve.,movie,TV-PG,2012,09 Dec 2012,"November 12, 2019",90 min,"Comedy, Family, Music",Paul Hoen,"Jed Elinoff, Scott Thomas","Tia Mowry-Hardrict, Jonathan Patrick Moore, Andy Gala, Megan Kathleen Duffy",English,USA,,,6.7,"1,843",,,,,,0,,,,,,,,,,,,,
842,tt0104940,The Muppet Christmas Carol,The Muppet characters tell their version of the classic tale of an old and bitter miser's redemption on Christmas Eve.,movie,G,1992,11 Dec 1992,"November 12, 2019",85 min,"Comedy, Drama, Family, Fantasy, Musical",Brian Henson,"Charles Dickens (novel), Jerry Juhl (screenplay)","Michael Caine, Dave Goelz, The Great Gonzo, Steve Whitmire",English,"USA, UK",2 wins & 1 nomination.,64.0,7.7,"45,861",12000000.0,27281507.0,27492918.0,Walt Disney,G,1,,,,,,,,,,,,,
843,tt0079588,The Muppet Movie,"Kermit and his newfound friends trek across America to find success in Hollywood, but a frog legs merchant is after Kermit.",movie,G,1979,22 Jun 1979,"November 12, 2019",95 min,"Adventure, Comedy, Family, Musical",James Frawley,"Jerry Juhl, Jack Burns","Jim Henson, Frank Oz, Jerry Nelson, Richard Hunt",English,"UK, USA",Nominated for 2 Oscars. Another 4 wins & 9 nominations.,74.0,7.6,"31,198",8000000.0,76657000.0,76657000.0,Associated Film Dis…,G,1,,,,,,,,,,,,,
844,tt1204342,The Muppets,A Muppet fanatic with some help from his 2 human compatriots must regroup the Muppet gang to stop an avaricious oil mogul from taking down one of their precious life-longing treasures.,movie,PG,2011,23 Nov 2011,"November 12, 2019",103 min,"Adventure, Comedy, Family, Musical",James Bobin,"Jason Segel, Nicholas Stoller, Jim Henson (based on)","Jason Segel, Amy Adams, Chris Cooper, Rashida Jones",English,USA,Won 1 Oscar. Another 16 wins & 43 nominations.,75.0,7.1,"84,999",45000000.0,88625922.0,160971922.0,Walt Disney,PG,1,,,,,,,,,,,,,
845,tt4651824,The Muppets.,Jim Henson's lovable Muppets return to the small screen in this mockumentary-style series that follows their personal and professional lives.,series,TV-PG,2015–2016,21 Jul 2015,"November 12, 2019",21 min,"Comedy, Family",,"Bob Kushell, Bill Prady","Dave Goelz, Eric Jacobson, Bill Barretta, Peter Linz",English,USA,Nominated for 1 Primetime Emmy. Another 3 wins & 3 nominations.,,7.4,"5,614",,,,,,0,,,,,,,,,,,,,
846,tt0165052,The New Adventures of Winnie the Pooh,Follow Winnie the Pooh's adventures in the Hundred Acre Wood.,series,TV-Y,1988–1991,17 Jan 1988,"November 12, 2019",30 min,"Animation, Adventure, Comedy, Family, Fantasy, Musical",,,"John Fiedler, Jim Cummings, Ken Sansom, Paul Winchell",English,USA,5 wins & 5 nominations.,,7.6,"3,077",,,,,,0,,,,,,,,,,,,,
847,tt0046125,The New Neighbor,"As the new neighbor on the block, Donald Duck tries to be courteous to the inconsiderate slob living next door; but eventually a feud erupts, and the television news covers it like a sporting event.",movie,,1953,01 Aug 1953,"April 3, 2020",7 min,"Family, Comedy, Animation, Short",Jack Hannah,"Nick George (story), Milt Schaffer (story)","Billy Bletcher, Clarence Nash",English,USA,,,7.5,292,,,,,,0,,,,,,,,,,,,,
848,tt1462769,The Odd Life of Timothy Green,"A childless couple bury a box in their backyard, containing all of their wishes for an infant. Soon, a child is born, though Timothy Green is not all that he appears.",movie,PG,2012,15 Aug 2012,"April 1, 2020",105 min,"Comedy, Drama, Family, Fantasy",Peter Hedges,"Peter Hedges (screenplay), Ahmet Zappa (story)","Jennifer Garner, Joel Edgerton, CJ Adams, Odeya Rush",English,USA,1 win & 8 nominations.,47.0,6.6,"43,976",40000000.0,51853450.0,55249159.0,Walt Disney,PG,1,,,,,,,,,,,,,
849,tt0029339,The Old Mill,A variety of animals find a shelter in the old mill during a fierce storm.,movie,Approved,1937,05 Nov 1937,"November 12, 2019",9 min,"Animation, Short, Comedy, Family, Musical",Wilfred Jackson,,"Marie Arbuckle, Jean MacMurray, Louise Myers, Clarence Nash",,USA,Won 1 Oscar. Another 1 win.,,7.9,"3,165",,,,,,0,,,,,,,,,,,,,
850,tt0035148,The Olympic Champ,Goofy illustrates the various Olympic track-and-field events and the torch traditions.,movie,Approved,1942,09 Oct 1942,"November 12, 2019",7 min,"Animation, Short, Comedy, Family, Sport",Jack Kinney,,John McLeish,English,USA,,,7.1,634,,,,,,0,,,,,,,,,,,,,
851,tt0219222,The Olympic Elk,,movie,Approved,1952,13 Feb 1952,"April 24, 2020",27 min,"Documentary, Short",James Algar,"Winston Hibler (script), Ted Sears (script), James Algar (script)",Winston Hibler,English,USA,,,7.2,40,,,,,,0,,,,,,,,,,,,,
852,tt0246834,The Other Me,Will Browning accidentally creates a clone of himself when working on a science project.,movie,TV-G,2000,08 Sep 2000,"November 12, 2019",90 min,"Comedy, Family, Sci-Fi",Manny Coto,"Mary C. Ryan (book), Jeff Schechter (teleplay)","Andrew Lawrence, Mark L. Taylor, Lori Hallier, Alison Pill",English,USA,2 wins & 1 nomination.,,6.1,"1,741",,,,,,0,,,,,,,,,,,,,
853,tt0055277,The Parent Trap,Teenage twin sisters swap places and scheme to reunite their divorced parents.,movie,Passed,1961,21 Jun 1961,"November 12, 2019",129 min,"Comedy, Family, Romance",David Swift,"Erich Kästner (book), David Swift (written for the screen by)","Hayley Mills, Maureen O'Hara, Brian Keith, Charles Ruggles",English,USA,Nominated for 2 Oscars. Another 2 wins & 6 nominations.,73.0,7.1,"18,041",,,,,,0,,,,,,,,,,,,,
854,tt0120783,The Parent Trap,"Identical twins Annie and Hallie, separated at birth and each raised by one of their biological parents, later discover each other for the first time at summer camp and make a plan to bring their wayward parents back together.",movie,PG,1998,29 Jul 1998,"November 12, 2019",128 min,"Adventure, Comedy, Drama, Family, Romance",Nancy Meyers,"Erich Kästner (book), David Swift (screenplay), Nancy Meyers (screenplay), Charles Shyer (screenplay)","Lindsay Lohan, Dennis Quaid, Natasha Richardson, Elaine Hendrix","English, French","USA, UK",2 wins & 7 nominations.,64.0,6.5,"114,898",,,,,,0,,,,,,,,,,,,,
855,tt0024451,The Pied Piper,"A piper saves a town from rat infestation, but when they refuse to pay him back for his deed, he gets revenge.",movie,,1933,16 Sep 1933,"November 12, 2019",8 min,"Animation, Short, Family, Fantasy, Musical",Wilfred Jackson,,,English,USA,1 win.,,6.7,659,,,,,,0,,,,,,,,,,,,,
856,tt0561332,The Plausible Impossible,"In Walt's words, the term ""plausible impossible"" means that it is something impossible in reality but still can be convincingly portrayed in some manner. He looks into a book called ""The ...",episode,Unrated,1956,31 Oct 1956,"November 12, 2019",50 min,"Adventure, Biography, Drama","William Beaudine, Wilfred Jackson",Dick Huemer (teleplay),"Walt Disney, Leopold Stokowski",English,USA,,,8.1,14,,,,,,0,,,,,,,,,,,,,
857,tt0274728,The Poof Point,A bad experiment makes two inventors younger and younger,movie,TV-G,2001,14 Sep 2001,"November 12, 2019",90 min,"Comedy, Family, Sci-Fi",Neal Israel,"Ellen Weiss (novel), Mel Friedman (novel), Stu Krieger (teleplay)","Tahj Mowry, Dawnn Lewis, Mark Curry, Raquel Lee",English,USA,,,4.7,466,,,,,,0,,,,,,,,,,,,,
858,tt1836776,The Prince and the Pauper,"Two boys, one a prince and one a poor boy, change places.",movie,TV-PG,1962,06 Jan 1981,"November 12, 2019",93 min,Adventure,Don Chaffey,"Mark Twain (from the story by), Jack Whittingham","Sean Scully, Guy Williams, Jane Asher, Paul Rogers",English,UK,,,6.2,33,,,,,,0,,,,,,,,,,,,,
859,tt0100409,The Prince and the Pauper,A poor boy and a prince exchange identities and lives while the villainous Captain of the Guard plots to take advantage of this.,movie,G,1990,16 Nov 1990,"November 12, 2019",25 min,"Animation, Short, Adventure, Comedy, Family",George Scribner,"Gerrit Graham (animation screenplay), Sam Graham (animation screenplay), Chris Hubbell (animation screenplay), Mark Twain (novel), Jenny Tripp (additional story material), Charles Fleischer (additional story material), Robin Kingsland","Wayne Allwine, Bill Farmer, Arthur Burghardt, Tony Anselmo",English,USA,,,7.1,"2,791",,,,,,0,,,,,,,,,,,,,
860,tt0780521,The Princess and the Frog,"A waitress, desperate to fulfill her dreams as a restaurant owner, is set on a journey to turn a frog prince back into a human being, but she has to face the same problem after she kisses him.",movie,G,2009,11 Dec 2009,"November 12, 2019",97 min,"Animation, Adventure, Comedy, Family, Fantasy, Musical, Romance","Ron Clements, John Musker","Ron Clements (story by), John Musker (story by), Greg Erb (story by), Jason Oremland (story by), Ron Clements (screenplay by), John Musker (screenplay by), Rob Edwards (screenplay by), E.D. Baker (story inspired in part by ""The Frog Princess"" by)","Anika Noni Rose, Bruno Campos, Keith David, Michael-Leon Wooley","English, French",USA,Nominated for 3 Oscars. Another 11 wins & 38 nominations.,73.0,7.1,"117,082",105000000.0,104400899.0,270997378.0,Walt Disney,G,1,,,,,,,,,,,,,
861,tt0093779,The Princess Bride,"While home sick in bed, a young boy's grandfather reads him the story of a farmboy-turned-pirate who encounters numerous obstacles, enemies and allies in his quest to be reunited with his true love.",movie,PG,1987,09 Oct 1987,"May 1, 2020",98 min,"Adventure, Family, Fantasy, Romance",Rob Reiner,"William Goldman (screenplay by), William Goldman (based upon his book)","Cary Elwes, Mandy Patinkin, Chris Sarandon, Christopher Guest",English,USA,Nominated for 1 Oscar. Another 7 wins & 8 nominations.,77.0,8.1,"377,085",15000000.0,30857000.0,30858487.0,20th Century Fox,PG,1,,,,,,,,,,,,,
862,tt0247638,The Princess Diaries,"Mia Thermopolis has just found out that she is the heir apparent to the throne of Genovia. With her friends Lilly and Michael Moscovitz in tow, she tries to navigate through the rest of her sixteenth year.",movie,G,2001,03 Aug 2001,"November 12, 2019",111 min,"Comedy, Family, Romance",Garry Marshall,"Meg Cabot (novel), Gina Wendkos (screenplay)","Julie Andrews, Anne Hathaway, Hector Elizondo, Heather Matarazzo","English, Dutch, Italian","USA, UK",3 wins & 11 nominations.,52.0,6.3,"123,037",30000000.0,108244774.0,165334774.0,Walt Disney,G,1,,,,,,,,,,,,,
863,tt0368933,The Princess Diaries 2: Royal Engagement,"Now settled in Genovia, Princess Mia faces a new revelation: she is being primed for an arranged marriage to an English suitor.",movie,G,2004,11 Aug 2004,"November 12, 2019",113 min,"Comedy, Family, Romance",Garry Marshall,"Meg Cabot (characters), Gina Wendkos (story), Shonda Rhimes (story), Shonda Rhimes (screenplay)","Anne Hathaway, Julie Andrews, Hector Elizondo, John Rhys-Davies","English, Greek, French, Spanish",USA,1 win & 2 nominations.,43.0,5.8,"70,904",,,,,,0,,,,,,,,,,,,,
864,tt0293737,The Proud Family,"Animated adventures of Penny Proud (Kyla Pratt), a girl growing up with the help of her friends.",series,TV-Y,2001–2005,15 Sep 2001,"January 1, 2020",30 min,"Animation, Comedy, Family, Fantasy",,"Bruce W. Smith, Doreen Spicer","Kyla Pratt, Tommy Davidson, Paula Jai Parker, Jo Marie Payton",English,USA,6 wins & 23 nominations.,,6.4,"5,951",,,,,,0,,,,,,,,,,,,,
865,tt0448090,The Proud Family Movie,"Penny and her family are lured on an all expenses paid vacation where a mad scientist captures them, refusing to let them go because Oscar won't reveal his on of his secret Proud Snacks formulas.",movie,TV-G,2005,19 Aug 2005,"November 12, 2019",90 min,"Animation, Adventure, Comedy, Family, Fantasy, Sci-Fi",Bruce W. Smith,"Ralph Farquhar (screenplay), Calvin Brown Jr. (screenplay), John Patrick White (screenplay), Stiles White (screenplay)","Kyla Pratt, Tommy Davidson, Paula Jai Parker, Jo Marie Payton",English,USA,3 nominations.,,5.4,"1,430",,,,,,0,,,,,,,,,,,,,
866,tt0034091,The Reluctant Dragon,Humorist Robert Benchley learns about the animation process at Walt Disney Studios while trying to find the great man himself to pitch him the idea of making a cartoon about a shy dragon.,movie,Approved,1941,20 Jun 1941,"November 12, 2019",74 min,"Animation, Comedy, Family","Alfred L. Werker, Hamilton Luske, Jack Cutting, Ub Iwerks, Jack Kinney","Kenneth Grahame (based on the story by), Ted Sears (screenplay), Al Perkins (screenplay), Larry Clemmons (screenplay), William Cottrell (screenplay), Harry Clork (screenplay), Erdman Penner (story ""Reluctant Dragon"" sequence), T. Hee (story ""Reluctant Dragon"" sequence), Joe Grant (story ""Baby Weems"" sequence), Dick Huemer (story ""Baby Weems"" sequence), John P. Miller (story ""Baby Weems"" sequence)","Robert Benchley, Frances Gifford, Buddy Pepper, Nana Bryant",English,USA,,,6.9,"2,403",,,,,,0,,,,,,,,,,,,,
867,tt0816401,The Replacements,Two orphans are given access to a super foster agency that enables them to replace people in their life with aces and superhumans.,series,TV-Y,2006–2009,28 Jul 2006,"November 12, 2019",22 min,"Animation, Comedy, Family, Sci-Fi",,Dan Santat,"Nancy Cartwright, Grey Griffin, Jeff Bennett, Kath Soucie",English,USA,1 nomination.,,5.8,"2,409",50000000.0,44737059.0,50054511.0,Warner Bros.,PG-13,1,,,,,,,,,,,,,
868,tt0076618,The Rescuers,Two mice of the Rescue Aid Society search for a little girl kidnapped by unscrupulous treasure hunters.,movie,G,1977,22 Jun 1977,"November 12, 2019",78 min,"Animation, Adventure, Comedy, Family, Fantasy","John Lounsbery, Wolfgang Reitherman, Art Stevens","Margery Sharp (suggested by ""The Rescuers"" and ""Miss Bianca"" by), Larry Clemmons (story), Ken Anderson (story), Frank Thomas (story), Vance Gerry (story), David Michener (story), Ted Berman (story), Fred Lucky (story), Burny Mattinson (story), Dick Sebast (story)","Bob Newhart, Eva Gabor, Geraldine Page, Joe Flynn",English,USA,Nominated for 1 Oscar. Another 2 wins.,74.0,6.9,"55,743",,,,,,0,,,,,,,,,,,,,
869,tt0100477,The Rescuers Down Under,"The R.A.S. agents, Miss Bianca and Bernard, race to Australia to save a little boy and a rare golden eagle from a murderous poacher.",movie,G,1990,16 Nov 1990,"November 12, 2019",77 min,"Animation, Adventure, Crime, Drama, Family, Fantasy, Mystery","Hendel Butoy, Mike Gabriel","Jim Cox (animation screenplay by), Karey Kirkpatrick (animation screenplay by), Byron Simpson (animation screenplay by), Joe Ranft (animation screenplay by), Joe Ranft (story supervisor), Margery Sharp (suggested by characters created by)","Bob Newhart, Eva Gabor, John Candy, Tristan Rogers",English,USA,6 wins.,70.0,6.9,"36,509",,,,,,0,,,,,,,,,,,,,
870,tt0102803,The Rocketeer,A young pilot stumbles onto a prototype jetpack that allows him to become a high-flying masked hero.,movie,PG,1991,21 Jun 1991,"November 12, 2019",108 min,"Action, Adventure, Family, Sci-Fi",Joe Johnston,"Dave Stevens (graphic novel ""The Rocketeer""), Danny Bilson (story), Paul De Meo (story), William Dear (story), Danny Bilson (screenplay), Paul De Meo (screenplay)","Billy Campbell, Jennifer Connelly, Alan Arkin, Timothy Dalton","English, German",USA,1 win & 6 nominations.,61.0,6.5,"50,945",,,,,,0,,,,,,,,,,,,,
871,tt0265662,The Rookie,A Texas baseball coach makes the major league after agreeing to try out if his high school team made the playoffs.,movie,G,2002,29 Mar 2002,"November 12, 2019",127 min,"Drama, Family, Sport",John Lee Hancock,Mike Rich,"Dennis Quaid, Rachel Griffiths, Jay Hernandez, Beth Grant",English,USA,5 wins & 4 nominations.,72.0,6.9,"31,236",22000000.0,75600072.0,80491516.0,Walt Disney,G,1,,,,,,,,,,,,,
872,tt0817307,The Sandlot: Heading Home,"Sucessful, arrogant baseball superstar Tommy ""Santa"" Santorelli travels back in time to 1976 and relives his boyhood days on the sandlot baseball team, and has the chance to this time choose friendship over glory.",movie,PG,2007,01 May 2007,"March 6, 2020",96 min,"Family, Sport",William Dear,"Keith Mitchell, Allie Dvorin, David Mickey Evans (based upon characters created by), Robert Gunter (based upon characters created by)","Danny Nucci, Luke Perry, Keanu Pires, Sarah Deakins",English,"USA, Canada",,,5.0,"1,746",,,,,,0,,,,,,,,,,,,,
873,tt0111070,The Santa Clause,"When a man inadvertently makes Santa fall off of his roof on Christmas Eve, he finds himself magically recruited to take his place.",movie,PG,1994,11 Nov 1994,"November 12, 2019",97 min,"Comedy, Drama, Family, Fantasy",John Pasquin,"Leo Benvenuti, Steve Rudnick","Tim Allen, Judge Reinhold, Wendy Crewson, Eric Lloyd","English, Spanish","USA, Canada",2 wins & 8 nominations.,57.0,6.5,"91,389",22000000.0,144833357.0,189800000.0,Walt Disney,PG,1,,,,,,,,,,,,,
874,tt0304669,The Santa Clause 2,"Scott Calvin has been a humble Santa Claus for nearly ten years, but it might come to an end if he doesn't find a Mrs. Claus.",movie,G,2002,01 Nov 2002,"November 12, 2019",104 min,"Comedy, Family, Fantasy",Michael Lembeck,"Don Rhymer (screenplay), Cinco Paul (screenplay), Ken Daurio (screenplay), Ed Decter (screenplay), John J. Strauss (screenplay), Leo Benvenuti (characters), Steve Rudnick (characters), Leo Benvenuti (story), Steve Rudnick (story)","Tim Allen, Elizabeth Mitchell, David Krumholtz, Eric Lloyd",English,"USA, Canada",1 win & 3 nominations.,48.0,5.6,"47,866",65000000.0,139225854.0,172825854.0,Walt Disney,G,1,,,,,,,,,,,,,
875,tt0452681,The Santa Clause 3: The Escape Clause,"Santa, aka Scott Calvin, is faced with double-duty: how to keep his new family happy, and how to stop Jack Frost from taking over Christmas.",movie,G,2006,03 Nov 2006,"November 12, 2019",97 min,"Adventure, Comedy, Family, Fantasy",Michael Lembeck,"Ed Decter, John J. Strauss, Leo Benvenuti (characters), Steve Rudnick (characters)","Tim Allen, Elizabeth Mitchell, Eric Lloyd, Judge Reinhold",English,"USA, Canada",4 wins & 9 nominations.,32.0,4.7,"31,254",,,,,,0,,,,,,,,,,,,,
876,tt0313634,The Scream Team,Eccentric Frank Carlyle ran a horror shop in small town Steeple Falls which takes pride in and profit from its Halloween traditions. Frank's widower grandson Richard begrudgingly returns ...,movie,TV-PG,2002,11 Oct 2002,"November 12, 2019",100 min,"Comedy, Family, Fantasy, Horror",Stuart Gillard,"Robert Short (story), Dan Berendsen (story), Dan Berendsen (teleplay)","Mark Rendall, Kat Dennings, Robert Bockstael, Eric Idle",English,USA,,,6.7,774,,,,,,0,,,,,,,,,,,,,
877,tt0496386,The Secret of the Magic Gourd,A boy learns the meaning of work after a magic gourd grants him anything he wants.,movie,G,2007,29 Jun 2007,"November 12, 2019",84 min,"Drama, Family",Frankie Chung,Tianyi Zhang (story),"Corbin Bleu, Peisi Chen, Aaron Michael Drozin, Drake Johnston","Mandarin, English","China, Hong Kong, USA",1 win & 1 nomination.,,5.3,490,,,,,,0,,,,,,,,,,,,,
878,tt0075200,The Shaggy D.A.,A lawyer makes an interesting discovery that could affect his chances of getting elected to office.,movie,G,1976,17 Dec 1976,"November 12, 2019",91 min,"Comedy, Family, Fantasy",Robert Stevenson,"Don Tait (screenplay), Felix Salten (novel)","Dean Jones, Tim Conway, Suzanne Pleshette, Keenan Wynn",English,USA,,60.0,5.9,"2,468",,,,,,0,,,,,,,,,,,,,
879,tt0053271,The Shaggy Dog,A teenage boy is cursed with periodically turning into an sheepdog.,movie,Approved,1959,19 Mar 1959,"November 12, 2019",104 min,"Family, Comedy, Fantasy",Charles Barton,"Bill Walsh (screenplay), Lillie Hayward (screenplay), Felix Salten (novel)","Fred MacMurray, Jean Hagen, Tommy Kirk, Annette Funicello",English,USA,1 win & 1 nomination.,45.0,6.5,"4,080",60000000.0,61123569.0,87123569.0,Walt Disney,PG,1,,,,,,,,,,,,,
880,tt0054307,The Sign of Zorro,"In this film, edited from eight episodes of Disney's hit TV series, Don Diego returns home to find his town under the heel of a cruel dictator, Capitan Monastario. Diego dons the mask of ...",movie,Approved,1958,11 Jun 1960,"November 12, 2019",91 min,"Adventure, Drama, Family, Romance, Western","Lewis R. Foster, Norman Foster","Norman Foster (screenplay), Lowell S. Hawley (screenplay), Bob Wehling (screenplay), John Meredyth Lucas (screenplay), Johnston McCulley (novel)","Guy Williams, Henry Calvin, Gene Sheldon, Romney Brent",English,USA,,,7.1,645,,,,,,0,,,,,,,,,,,,,
