,Unnamed: 0,tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,title_std,release_date,movie,production_budget,domestic_gross,worldwide_gross,distributor,mpaa_rating,genre,movie_same_name,averageRating,numVotes,profit,log_profit,log_production_budget,same_period_indicator,same_period_profit,same_period_rating,same_period_budget,same_period_movie_id,high_rating_dummy
191,19969,tt2592094,tvSeries,Believe,Believe,0,2014,2014,43,"Drama,Fantasy,Sci-Fi",believe,2016-12-02,Believe,3500000.0,890303.0,890303.0,Smith Global Media,PG,Drama,1,7.0,15004.0,-2609697.0,18.87423929103364,15.068273812173887,1,19.010387142763395,6.7,16.012735246411598,tt1619029,0
192,3170,tt0482463,movie,Bella,Bella,0,2006,\N,91,"Drama,Romance",bella,2007-10-26,Bella,3300000.0,8093373.0,12405473.0,Roadside Attractions,PG-13,Drama,1,7.1,10957.0,9105473.0,18.94603318472275,15.009433329466965,1,19.470661788322612,5.9,16.118095750958318,tt0890870,1
193,2888,tt0442933,movie,Beowulf,Beowulf,0,2007,\N,115,"Action,Adventure,Animation",beowulf,2007-11-16,Beowulf,150000000.0,82280579.0,195080579.0,Paramount Pictures,PG-13,Adventure,1,6.3,172403.0,45080579.0,19.138913533040395,18.826145858727195,1,19.052979935995847,6.583333333333333,16.58668994065367,"tt0426931,tt0465494,tt0484740,tt0937237,tt0884328,tt0937375",0
194,1610,tt0280477,movie,Better Luck Tomorrow,Better Luck Tomorrow,0,2002,\N,101,"Crime,Drama,Romance",better luck tomorrow,2003-04-11,Better Luck Tomorrow,250000.0,3802390.0,3809226.0,Paramount Pictures,R,Drama,1,7.0,10373.0,3559226.0,18.91268572735515,12.429220196836384,1,19.022042703326562,5.9,16.806905500650906,"tt0310281,tt0305224,tt0245803,tt0323572",0
195,6226,tt1014775,movie,Beverly Hills Chihuahua,Beverly Hills Chihuahua,0,2008,\N,91,"Adventure,Comedy,Drama",beverly hills chihuahua,2008-10-03,Beverly Hills Chihuahua,20000000.0,94514402.0,154218168.0,Walt Disney,PG,Adventure,1,3.9,25488.0,134218168.0,19.499832121532663,16.811242881518265,1,18.899834256299776,6.3,16.549376235299288,"tt1190617,tt1054588,tt0981227,tt1084950,tt1032755",0
196,2325,tt0374536,movie,Bewitched,Bewitched,0,2005,\N,102,"Comedy,Fantasy,Romance",bewitched,2005-06-24,Bewitched,80000000.0,63313159.0,131159306.0,Sony Pictures,PG-13,Comedy,1,4.8,74747.0,51159306.0,19.168123416042736,18.197537205138154,1,19.576524471871302,6.45,16.522225942693982,"tt0407304,tt0381717",0
197,1734,tt0294357,movie,Beyond Borders,Beyond Borders,0,2003,\N,127,"Adventure,Drama,Romance",beyond borders,2003-10-24,Beyond Borders,60000000.0,4426297.0,11427090.0,Paramount Pictures,R,Drama,1,6.4,28877.0,-48572910.0,18.5288810426069,17.909855136853043,1,19.047566392031428,6.225,16.450526780647923,"tt0363589,tt0316465,tt0306047,tt0314676",0
198,13327,tt1534085,movie,Beyond the Black Rainbow,Beyond the Black Rainbow,0,2010,\N,110,"Horror,Mystery,Sci-Fi",beyond the black rainbow,2012-05-18,Beyond the Black Rainbow,1100000.0,56491.0,56491.0,Mongrel Media,R,Drama,1,5.9,16544.0,-1043509.0,18.88414108751943,13.910821646859095,1,19.43282295637389,6.4,17.989897843244524,tt1645170,0
199,22730,tt3125324,movie,Beyond the Lights,Beyond the Lights,0,2014,\N,116,"Drama,Music,Romance",beyond the lights,2014-11-14,Beyond the Lights,7000000.0,14618727.0,14618727.0,Relativity,PG-13,Drama,1,6.8,17172.0,7618727.0,18.937202482012996,15.761420849876721,1,19.142538386464103,6.1,16.811242894018264,"tt2096672,tt2752688",0
200,20943,tt27731623,tvEpisode,Beyond the Sea,Beyond the Sea,0,2023,\N,79,"Drama,Mystery,Sci-Fi",beyond the sea,2004-12-17,Beyond the Sea,24000000.0,6144806.0,8292914.0,Lionsgate,PG-13,Drama,1,7.4,30302.0,-15707086.0,18.7873559234396,16.993564429978885,1,19.16689071666026,7.0857142857142845,17.22737748497936,"tt0377062,tt0395169,tt0373024,tt0427498,tt0290002,tt0405159,tt0371246",1
201,7833,tt1126590,movie,Big Eyes,Big Eyes,0,2014,\N,106,"Biography,Crime,Drama",big eyes,2014-12-25,Big Eyes,10000000.0,14482031.0,27317872.0,Weinstein Co.,PG-13,Drama,1,7.0,97586.0,17317872.0,18.99345457250638,16.118095750958318,1,19.830979960297043,7.25,17.932925714498296,"tt2179136,tt1809398",0
202,1509,tt0265298,movie,Big Fat Liar,Big Fat Liar,0,2002,\N,88,"Adventure,Comedy,Family",big fat liar,2002-02-08,Big Fat Liar,15000000.0,47811275.0,52461017.0,Universal,PG,Adventure,1,5.5,38778.0,37461017.0,19.101051745608814,16.52356082573315,1,18.70804239824089,4.3,18.16108382025932,"tt0233469,tt0246894",0
203,1923,tt0319061,movie,Big Fish,Big Fish,0,2003,\N,125,"Adventure,Drama,Fantasy",big fish,2003-12-10,Big Fish,70000000.0,66432867.0,123954323.0,Sony Pictures,PG-13,Drama,1,8.0,453400.0,53954323.0,19.18127311095239,18.064005814299346,1,19.28282858383435,6.666666666666667,17.39657410289915,"tt0335119,tt0322589,tt13841890,tt0325710",1
204,18415,tt2245084,movie,Big Hero 6,Big Hero 6,0,2014,\N,102,"Action,Adventure,Animation",big hero ,2014-11-07,Big Hero 6,165000000.0,222527828.0,652127828.0,Walt Disney,PG,Adventure,1,7.8,489209.0,487127828.0,20.288054404820592,18.92145603792546,1,19.51550160217357,7.633333333333333,17.187704204872308,"tt2113659,tt0816692,tt2980516",1
205,11989,tt1430615,movie,Big Miracle,Big Miracle,0,2012,\N,107,"Biography,Drama,Romance",big miracle,2012-02-03,Big Miracle,40000000.0,20157300.0,25268680.0,Universal,PG,Drama,1,6.5,20315.0,-14731320.0,18.794095558163047,17.504390037078213,1,18.892317638693576,5.5,13.527829818844939,tt1594562,0
206,2719,tt0421729,movie,Big Momma's House 2,Big Momma's House 2,0,2006,\N,99,"Comedy,Crime",big mommas house ,2006-01-27,Big Momma's House 2,40000000.0,70165972.0,137047376.0,20th Century Fox,PG-13,Comedy,1,4.8,45740.0,97047376.0,19.364770972173304,17.504390037078213,1,19.13602345945101,6.55,15.659950617521144,"tt0454792,tt0396752",0
207,12438,tt1464174,movie,"Big Mommas: Like Father, Like Son","Big Mommas: Like Father, Like Son",0,2011,\N,107,"Action,Comedy,Crime",big mommas like father like son,2011-02-18,"Big Mommas: Like Father, Like Son",32000000.0,37915414.0,82332450.0,20th Century Fox,PG-13,Comedy,1,4.4,28983.0,50332450.0,19.164199936899895,17.281246492014,0,0.0,0.0,0.0,,0
208,1394,tt0246464,movie,Big Trouble,Big Trouble,0,2002,\N,85,"Comedy,Crime,Thriller",big trouble,2002-04-05,Big Trouble,45000000.0,7262288.0,8488871.0,Walt Disney,PG-13,Comedy,1,6.4,21418.0,-36511129.0,18.631661604709425,17.622173069956816,0,0.0,0.0,0.0,,0
209,23678,tt3576728,movie,Bilal: A New Breed of Hero,Bilal: A New Breed of Hero,0,2015,\N,105,"Action,Adventure,Animation",bilal a new breed of hero,2018-02-02,Bilal: A New Breed of Hero,30000000.0,490973.0,648599.0,Vertical Entertainment,PG-13,Adventure,1,7.6,19109.0,-29351401.0,18.688021834220976,17.21670797295976,0,0.0,0.0,0.0,,1
210,2049,tt0337876,movie,Birth,Birth,0,2004,\N,100,"Drama,Fantasy,Mystery",birth,2004-10-29,Birth,20000000.0,5005899.0,14603001.0,New Line,R,Drama,1,6.2,38660.0,-5396999.0,18.856371111781595,16.811242881518265,1,19.351246836176685,7.65,15.751111492584712,"tt0350258,tt0387564",0
211,20548,tt2720826,movie,Birth of the Dragon,Birth of the Dragon,0,2016,\N,95,"Action,Biography,Drama",birth of the dragon,2017-08-25,Birth of the Dragon,31000000.0,6901965.0,7220514.0,BH Tilt,PG-13,Action,1,5.7,8702.0,-23779486.0,18.729785564419252,17.249497794707484,1,19.077539568734966,6.2,15.862683105741928,"tt4663548,tt26350277",0
212,26184,tt4731498,tvEpisode,Bitter Harvest,Bitter Harvest,0,2016,\N,42,"Drama,Mystery,Sci-Fi",bitter harvest,2017-02-24,Bitter Harvest,21000000.0,557241.0,606162.0,Roadside Attractions,R,Drama,1,8.0,5176.0,-20393838.0,18.754335894882544,16.860033043306746,1,19.066565730050375,6.466666666666666,16.841494369578825,"tt2126235,tt5052448,tt2822672",1
213,8333,tt1164999,movie,Biutiful,Biutiful,0,2010,\N,148,"Drama,Romance",biutiful,2011-01-28,Biutiful,35000000.0,5101237.0,24687524.0,Roadside Attractions,R,Drama,1,7.4,93696.0,-10312476.0,18.824060512584108,17.370858648025116,1,19.146187079873375,6.25,17.495721577529793,"tt0472399,tt1161864",1
214,402,tt0071222,movie,Black Christmas,Black Christmas,0,1974,\N,98,"Horror,Mystery,Thriller",black christmas,2006-12-05,Black Christmas,9000000.0,16235738.0,16235738.0,MGM,R,Horror,1,7.1,45723.0,7235738.0,18.9349149857736,16.012735246411598,1,19.09763954010533,6.9750000000000005,17.58257896547204,"tt0472043,tt0450259,tt0762121,tt0488658",1
215,1506,tt0265086,movie,Black Hawk Down,Black Hawk Down,0,2001,\N,144,"Action,Drama,History",black hawk down,2001-12-28,Black Hawk Down,95000000.0,108638745.0,159691085.0,Sony Pictures,R,Action,1,7.7,415632.0,64691085.0,19.23023706569665,18.369387460091133,1,18.993025079371787,7.0600000000000005,16.93839153893402,"tt0248667,tt0280707,tt0277027,tt0285742,tt0120824",1
216,1507,tt0265087,movie,Black Knight,Black Knight,0,2001,\N,95,"Adventure,Comedy,Fantasy",black knight,2001-11-21,Black Knight,35000000.0,33422806.0,33422806.0,20th Century Fox,PG-13,Adventure,1,4.9,42642.0,-1577194.0,18.880778010565816,17.370858648025116,1,18.996497779362876,6.58,15.659529462032339,"tt0247425,tt0234354,tt0253798,tt0239986,tt0266987",0
217,10947,tt1355683,movie,Black Mass,Black Mass,0,2015,\N,123,"Biography,Crime,Drama",black mass,2015-09-18,Black Mass,53000000.0,62575678.0,98837872.0,Warner Bros.,R,Drama,1,6.9,189461.0,45837872.0,19.142599392615814,17.78580249038432,1,18.895622000528125,5.4,14.508658238524095,tt3268668,0
218,3019,tt0462200,movie,Black Snake Moan,Black Snake Moan,0,2006,\N,116,"Drama,Music",black snake moan,2007-03-02,Black Snake Moan,15000000.0,9396870.0,10951153.0,Paramount Vantage,R,Drama,1,6.9,65951.0,-4048847.0,18.865053400798338,16.52356082573315,1,19.683550704296255,5.8,17.909855136853043,tt0486946,0
219,21665,tt2883434,movie,Black or White,Black or White,0,2014,\N,121,Drama,black or white,2015-01-30,Black or White,9000000.0,21571189.0,21971021.0,Relativity,PG-13,Drama,1,6.6,13719.0,12971021.0,18.968634635541704,16.012735246411598,1,18.86338942844855,5.949999999999999,16.75856263202268,"tt2436386,tt2231253",0
220,14225,tt1629705,movie,Blackthorn,Blackthorn,0,2011,\N,102,"Action,Adventure,Drama",blackthorn,2011-10-07,Blackthorn,4500000.0,200558.0,1217307.0,Magnolia Pictures,R,Adventure,1,6.5,10248.0,-3282693.0,18.869954154321842,15.319588176962746,1,19.3747209874109,7.1,17.73349787510964,"tt0433035,tt1124035",0
221,2171,tt0359013,movie,Blade: Trinity,Blade: Trinity,0,2004,\N,113,"Action,Horror,Sci-Fi",blade trinity,2004-12-08,Blade: Trinity,65000000.0,52397389.0,131353165.0,New Line,R,Action,1,5.8,185639.0,66353165.0,19.237607018936405,17.989897843244524,1,19.223801533039616,6.68,16.562804556287546,"tt0376541,tt0299863,tt0385004,tt0349903,tt0362270",0
222,2905,tt0445934,movie,Blades of Glory,Blades of Glory,0,2007,\N,93,"Comedy,Sport",blades of glory,2007-03-30,Blades of Glory,61000000.0,118594548.0,145594548.0,Paramount Pictures,PG-13,Comedy,1,6.3,175395.0,84594548.0,19.315112495605167,17.926384438531027,0,0.0,0.0,0.0,,0
223,13399,tt1540011,movie,Blair Witch,Blair Witch,0,2016,\N,89,"Horror,Mystery,Thriller",blair witch,2016-09-16,Blair Witch,10000000.0,20777061.0,37478274.0,Lionsgate,R,Horror,1,5.0,48752.0,27478274.0,19.049173529995013,16.118095750958318,1,18.791147264378075,7.3,17.72753358339242,tt3774114,0
224,14144,tt1620935,movie,Bleed for This,Bleed for This,0,2016,\N,117,"Biography,Drama,Sport",bleed for this,2016-11-18,Bleed for This,16000000.0,5083906.0,6603926.0,Open Road,R,Drama,1,6.8,29121.0,-9396074.0,18.830163948687314,16.588099342704055,1,19.057526283441973,7.3999999999999995,16.8157539156765,"tt3640424,tt4034228,tt1878870",0
225,19787,tt2531344,movie,Blockers,Blockers,0,2018,\N,102,"Comedy,Drama",blockers,2018-04-06,Blockers,21000000.0,59839515.0,93442495.0,Universal,R,Comedy,1,6.2,83521.0,72442495.0,19.26415342336856,16.860033043306746,1,19.984125736478877,7.5,16.648723960844016,tt6644200,0
226,5570,tt0887719,movie,Blonde Ambition,Blonde Ambition,0,2007,\N,93,"Comedy,Romance",blonde ambition,2007-12-21,Blonde Ambition,10000000.0,6422.0,1537479.0,First Look,PG-13,Comedy,1,3.9,6123.0,-8462521.0,18.836343545056437,16.118095750958318,1,19.094999066302094,7.483333333333332,17.08122711574773,"tt0472062,tt0808417,tt0825232,tt0427309,tt0469494,tt0841046",0
227,2930,tt0450259,movie,Blood Diamond,Blood Diamond,0,2006,\N,143,"Adventure,Drama,Thriller",blood diamond,2006-12-08,Blood Diamond,100000000.0,57377916.0,171377916.0,Warner Bros.,R,Action,1,8.0,575204.0,71377916.0,19.259562936017794,18.420680753952364,1,19.03564231457976,6.733333333333333,16.85050390210743,"tt0472043,tt0071222,tt0488658",1
228,8922,tt1210039,movie,Blood Done Sign My Name,Blood Done Sign My Name,0,2010,\N,128,Drama,blood done sign my name,2010-02-19,Blood Done Sign My Name,10000000.0,109383.0,109383.0,Paladin,PG-13,Drama,1,6.5,631.0,-9890617.0,18.82687481297062,16.118095750958318,1,18.867252369300356,6.7,15.137266664613225,tt1303828,0
229,15084,tt1747958,movie,Blood Ties,Blood Ties,0,2013,\N,127,"Action,Crime,Drama",blood ties,2014-03-21,Blood Ties,26000000.0,42472.0,2923959.0,Roadside Attractions,R,Drama,1,6.5,20825.0,-23076041.0,18.73493629320627,17.073607134447293,1,19.1805772816296,6.433333333333333,17.399700446185392,"tt1777595,tt1840309,tt2281587",0
230,2530,tt0397044,movie,Blood and Chocolate,Blood and Chocolate,0,2007,\N,98,"Drama,Fantasy,Horror",blood and chocolate,2007-01-26,Blood and Chocolate,15000000.0,3526588.0,6551310.0,MGM,PG-13,Horror,1,5.3,18161.0,-8448690.0,18.83643481204103,16.52356082573315,1,19.177490822029696,4.5,16.72998342118114,"tt0799949,tt0475394",0
231,2415,tt0383222,movie,BloodRayne,BloodRayne,0,2005,\N,95,"Action,Fantasy,Horror",bloodrayne,2006-01-06,BloodRayne,25000000.0,2405420.0,3605420.0,Romar,R,Action,1,3.0,36827.0,-21394580.0,18.747141756509315,17.034386422832473,1,19.049741133265528,6.45,15.842271987648518,"tt0367082,tt0450278",0
232,1264,tt0221027,movie,Blow,Blow,0,2001,\N,124,"Biography,Crime,Drama",blow,2001-04-06,Blow,30000000.0,52990775.0,83282296.0,New Line,R,Drama,1,7.5,271199.0,53282296.0,19.17812718421665,17.21670797295976,1,18.884735113359397,5.7,16.690115821609034,"tt0245686,tt0236348,tt0189192,tt0246002",1
233,1697,tt0290145,movie,Blue Car,Blue Car,0,2002,\N,96,Drama,blue car,2003-05-02,Blue Car,1000000.0,464126.0,475367.0,Miramax,R,Drama,1,6.6,3663.0,-524633.0,18.887400035661347,13.815511557963774,1,19.285299684743478,6.666666666666667,17.09516029331935,"tt0285861,tt0306841,tt7248056",0
234,1790,tt0300532,movie,Blue Crush,Blue Crush,0,2002,\N,104,"Drama,Romance,Sport",blue crush,2002-08-16,Blue Crush,30000000.0,40118420.0,51618420.0,Universal,PG-13,Drama,1,5.7,32568.0,21618420.0,19.01741845621173,17.21670797295976,1,18.65380476463962,6.0,17.251828155956815,"tt0265459,tt0082933,tt0180052",0
235,18987,tt2334873,movie,Blue Jasmine,Blue Jasmine,0,2013,\N,98,"Comedy,Drama",blue jasmine,2013-07-26,Blue Jasmine,18000000.0,33404871.0,102912961.0,Sony Pictures Classics,PG-13,Comedy,1,7.3,210295.0,84912961.0,19.316413448247378,16.705882371415992,1,19.553405820120798,5.933333333333334,17.099136653536554,"tt2017020,tt1758795,tt1430132",1
236,15150,tt1758575,movie,Blue Like Jazz,Blue Like Jazz,0,2012,\N,108,"Comedy,Drama",blue like jazz,2012-04-13,Blue Like Jazz,1200000.0,595018.0,595018.0,Roadside Attractions,PG-13,Comedy,1,5.8,3035.0,-604982.0,18.886896075400525,13.997832948091213,1,18.928438050690325,5.35,16.66740186195904,"tt1701990,tt0383010",0
237,7742,tt1120985,movie,Blue Valentine,Blue Valentine,0,2010,\N,112,"Drama,Romance",blue valentine,2010-12-29,Blue Valentine,1000000.0,9737892.0,16566240.0,Weinstein Co.,R,Drama,1,7.3,207555.0,15566240.0,18.983526971252473,13.815511557963774,1,19.083407747191497,6.15,17.02589520789202,"tt1431181,tt1320261,tt13548600",1
238,1656,tt0285462,movie,Boat Trip,Boat Trip,0,2002,\N,94,Comedy,boat trip,2003-03-21,Boat Trip,15000000.0,8586376.0,14933713.0,Artisan,R,Comedy,1,4.9,32121.0,-66287.0,18.890269999857324,16.52356082573315,1,18.937599381551735,5.5,18.035018277846262,tt0285531,0
239,1846,tt0308055,movie,Bobby,Bobby,0,2006,\N,117,"Biography,Drama,History",bobby,2006-11-17,Bobby,14000000.0,11242801.0,20597806.0,MGM,R,Drama,1,7.0,42618.0,6597806.0,18.931093124345075,16.454567959008102,1,19.17430371318509,6.512499999999999,16.80695517750742,"tt0381061,tt0790604,tt0470765,tt0366548,tt0454987,tt0420835,tt0414993,tt0464049",0
240,2331,tt0375104,movie,Bobby Jones: Stroke of Genius,Bobby Jones: Stroke of Genius,0,2004,\N,123,"Biography,Drama,Romance",bobby jones stroke of genius,2004-04-30,Bobby Jones: Stroke of Genius,17000000.0,2694071.0,2694071.0,Film Foundry,PG,Drama,1,6.6,4067.0,-14305929.0,18.797019583995926,16.648723960844016,1,19.140471810823062,5.949999999999999,16.75856262646713,"tt0326856,tt0377092",0
241,2538,tt0397892,movie,Bolt,Bolt,0,2008,\N,96,"Adventure,Animation,Comedy",bolt,2008-11-21,Bolt,150000000.0,114053579.0,328015029.0,Walt Disney,PG,Adventure,1,6.8,224171.0,178015029.0,19.638600919914268,18.826145858727195,1,19.158019794469496,6.85,16.87683416518309,"tt0455824,tt0369436,tt1013753,tt9381622",0
242,1865,tt0310778,movie,Bon Voyage,Bon voyage,0,2003,\N,114,"Comedy,Drama,Mystery",bon voyage,2004-03-19,Bon Voyage,20000000.0,2353728.0,8361736.0,Sony Pictures,PG-13,Comedy,1,6.7,5008.0,-11638264.0,18.815164018524676,16.811242881518265,0,0.0,0.0,0.0,,0
243,3015,tt0460627,tvSeries,Bones,Bones,0,2005,2017,40,"Crime,Drama,Mystery",bones,2001-10-24,Bones,10000000.0,7316658.0,8378853.0,New Line,R,Horror,1,7.8,171537.0,-1621147.0,18.880500530958273,16.118095750958318,1,18.805122419151775,7.225,16.900245966545675,"tt0246578,tt0264796,tt0200027,tt0272020",1
244,2162,tt0357507,movie,Boogeyman,Boogeyman,0,2005,\N,89,"Drama,Horror,Mystery",boogeyman,2005-02-04,Boogeyman,20000000.0,46752382.0,67192859.0,Sony Pictures,PG-13,Horror,1,4.2,32312.0,47192859.0,19.149160608296402,16.811242881518265,0,0.0,0.0,0.0,,0
245,30325,tt6857166,movie,Book Club,Book Club,0,2018,\N,104,"Comedy,Drama,Romance",book club,2018-05-18,Book Club,10000000.0,68566296.0,89643819.0,Paramount Pictures,PG-13,Comedy,1,6.1,31604.0,79643819.0,19.294664295630483,16.118095750958318,1,20.479676694228893,7.6,18.5159909328476,tt5463162,0
246,2892,tt0443453,movie,Borat,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,0,2006,\N,84,Comedy,borat,2006-11-03,Borat,18000000.0,128505958.0,261443242.0,20th Century Fox,R,Comedy,1,7.4,432342.0,243443242.0,19.815546374070454,16.705882371415992,1,19.175732467591672,7.1,17.43783861212217,"tt0424095,tt0441909",1
247,5679,tt0914797,movie,Bottle Shock,Bottle Shock,0,2008,\N,110,"Comedy,Drama",bottle shock,2008-08-06,Bottle Shock,5000000.0,4078607.0,4815890.0,Freestyle Releasing,PG-13,Drama,1,6.8,17543.0,-184110.0,18.88953302940613,15.424948670398354,1,19.023944036412782,6.7,15.916383911905939,"tt0978759,tt0910936,tt1027862",0
248,6918,tt1065073,movie,Boyhood,Boyhood,0,2014,\N,165,Drama,boyhood,2014-07-11,Boyhood,4000000.0,25379975.0,57273049.0,IFC Films,R,Drama,1,7.9,363773.0,53273049.0,19.17808382759216,15.201805169084134,1,19.616438925473144,6.1,17.07655708499051,"tt2103281,tt2414822",1
249,2495,tt0393109,movie,Brick,Brick,0,2005,\N,110,"Crime,Drama,Mystery",brick,2006-03-31,Brick,450000.0,2075743.0,4243996.0,Focus/Rogue Pictures,R,Drama,1,7.2,109132.0,3793996.0,18.91412008036003,13.017005083966257,1,19.403486218303286,6.466666666666666,17.1072709240898,"tt0466856,tt0438097,tt0439815",1
250,5752,tt0940585,movie,Brick Lane,Brick Lane,0,2007,\N,102,Drama,brick lane,2008-06-20,Brick Lane,2500000.0,1094998.0,3838486.0,Sony Pictures Classics,PG-13,Drama,1,6.6,3257.0,1338486.0,18.899015119717465,14.731801689838349,1,19.074287205916786,5.6000000000000005,17.419425971744957,"tt0425061,tt0846308,tt0811138",0
251,11988,tt1430612,movie,Brick Mansions,Brick Mansions,0,2014,\N,90,"Action,Crime,Thriller",brick mansions,2014-04-25,Brick Mansions,28000000.0,20396829.0,73421224.0,Relativity,PG-13,Action,1,5.6,43681.0,45421224.0,19.140573185076228,17.147715103853763,0,0.0,0.0,0.0,,0
252,5630,tt0901476,movie,Bride Wars,Bride Wars,0,2009,\N,89,"Comedy,Romance",bride wars,2009-01-09,Bride Wars,30000000.0,58715510.0,115150424.0,20th Century Fox,PG,Comedy,1,5.5,113347.0,85150424.0,19.317382559692483,17.21670797295976,1,18.925888074625355,6.1,15.424948670398354,tt0795438,0
253,12643,tt1478338,movie,Bridesmaids,Bridesmaids,0,2011,\N,125,Comedy,bridesmaids,2011-05-13,Bridesmaids,32500000.0,169211718.0,289632023.0,Universal,R,Comedy,1,6.8,304850.0,257132023.0,19.84891333397105,17.296750678069195,1,18.862710190451402,6.65,15.593184760137538,"tt1531663,tt1403177",0
254,2546,tt0398808,movie,Bridge to Terabithia,Bridge to Terabithia,0,2007,\N,96,"Drama,Family,Fantasy",bridge to terabithia,2007-02-16,Bridge to Terabithia,25000000.0,82234139.0,137984788.0,Walt Disney,PG,Drama,1,7.2,168377.0,112984788.0,19.424926633648216,17.034386422832473,1,19.412248099127112,5.3,18.603002309079653,tt0259324,1
255,5210,tt0810784,movie,Bright Star,Bright Star,0,2009,\N,119,"Biography,Drama,Romance",bright star,2009-09-17,Bright Star,8500000.0,4444637.0,17220091.0,Apparition,PG,Drama,1,6.9,28424.0,8720091.0,18.943751639416767,15.955576839107596,1,19.041264847961816,6.525,16.438329391212598,"tt0844471,tt0899106,tt1068641,tt1070858",0
256,9273,tt1233192,movie,Brighton Rock,Brighton Rock,0,2010,\N,111,"Crime,Drama,Thriller",brighton rock,2011-08-26,Brighton Rock,11000000.0,229653.0,229653.0,IFC Films,R,Drama,1,5.7,6708.0,-10770347.0,18.82099697933631,16.21340592167173,1,18.92813208899768,5.92,15.04424082815029,"tt1684628,tt1270761,tt1562568,tt1637706,tt1470020",0
257,1830,tt0305669,movie,Bringing Down the House,Bringing Down the House,0,2003,\N,105,Comedy,bringing down the house,2003-03-07,Bringing Down the House,20000000.0,132675402.0,164675402.0,Walt Disney,PG-13,Comedy,1,5.6,38726.0,144675402.0,19.534757515393895,16.811242881518265,1,18.92183200715303,7.05,16.91015578677296,"tt0161860,tt0314353",0
258,2471,tt0388795,movie,Brokeback Mountain,Brokeback Mountain,0,2005,\N,134,"Drama,Romance",brokeback mountain,2005-12-09,Brokeback Mountain,13900000.0,83043761.0,177012173.0,Focus Features,R,Drama,1,7.7,374498.0,163112173.0,19.593510108822134,16.447399470043365,1,19.024137103247,7.366666666666667,17.367930376856677,"tt0397535,tt0413015,tt0412080",1
259,19279,tt2381111,movie,Brooklyn,Brooklyn,0,2015,\N,117,"Drama,Romance",brooklyn,2015-11-04,Brooklyn,11000000.0,38322743.0,62076141.0,Fox Searchlight,PG-13,Drama,1,7.5,148045.0,51076141.0,19.167729488904346,16.21340592167173,1,19.142528088123385,7.233333333333333,17.29520782127254,"tt2503944,tt8610422,tt1895587,tt2452042",1
260,1642,tt0283503,movie,Brooklyn Rules,Brooklyn Rules,0,2007,\N,99,"Crime,Drama",brooklyn rules,2007-05-11,Brooklyn Rules,8000000.0,458232.0,458232.0,Lionsgate,R,Drama,1,6.3,5901.0,-7541768.0,18.842401234532012,15.894952224644102,1,18.97896458134321,5.6000000000000005,15.851926679996765,"tt0463854,tt0791304,tt0436742",0
261,23036,tt3262990,movie,Brotherly Love,Brotherly Love,0,2015,\N,89,Drama,brotherly love,2015-04-24,Brotherly Love,1900000.0,478595.0,478595.0,Freestyle Releasing,R,Drama,1,6.6,2077.0,-1421405.0,18.88176090219385,14.45736497045232,1,18.975795073450342,7.166666666666667,16.98565892203237,"tt1810683,tt1655441,tt3007512",0
262,4980,tt0765010,movie,Brothers,Brothers,0,2009,\N,105,"Drama,Thriller,War",brothers,2009-12-04,Brothers,26000000.0,28544157.0,45043870.0,Lionsgate,R,Drama,1,7.1,141102.0,19043870.0,19.003141423161004,17.073607134447293,1,19.1647854014343,7.25,17.01397542723901,"tt0780511,tt1193138",1
263,1889,tt0315327,movie,Bruce Almighty,Bruce Almighty,0,2003,\N,101,"Comedy,Fantasy",bruce almighty,2003-05-23,Bruce Almighty,81000000.0,242704995.0,484468608.0,Universal,PG-13,Comedy,1,6.8,424184.0,403468608.0,20.14962218270518,18.20995972498239,0,0.0,0.0,0.0,,0
264,5578,tt0889583,movie,Brüno,Brüno,0,2009,\N,81,Comedy,brno,2009-07-10,Brüno,42000000.0,60054530.0,138708527.0,Universal,R,Comedy,1,5.9,152523.0,96708527.0,19.363451866949067,17.553180200057167,1,18.88052379768257,5.3,16.705882371415992,tt1032815,0
265,1628,tt0281686,movie,Bubba Ho-Tep,Bubba Ho-Tep,0,2002,\N,92,"Comedy,Fantasy,Horror",bubba hotep,2003-09-19,Bubba Ho-Tep,1000000.0,1239183.0,1492895.0,Vitagraph Films,R,Comedy,1,6.9,50906.0,492895.0,18.893760237872524,13.815511557963774,1,19.133165786269824,7.25,17.061630514868448,"tt0327137,tt0320691",0
266,2969,tt0454792,movie,Bubble,Bubble,0,2005,\N,73,"Crime,Drama,Mystery",bubble,2006-01-27,Bubble,1600000.0,145382.0,145382.0,Magnolia Pictures,R,Drama,1,6.5,8340.0,-1454618.0,18.881551438373258,14.285514812209813,1,19.37763322635103,5.699999999999999,17.269388229955343,"tt0421729,tt0396752",0
267,1478,tt0258470,movie,Bubble Boy,Bubble Boy,0,2001,\N,84,"Adventure,Comedy,Romance",bubble boy,2001-08-24,Bubble Boy,13000000.0,5002310.0,5002310.0,Walt Disney,PG-13,Comedy,1,5.7,34754.0,-7997690.0,18.83940628264234,16.380459992348886,1,18.903885357997908,6.199999999999999,16.87629471735615,"tt0261392,tt0234829,tt0256524",0
